object,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,label
0,9.031472206115723,9.034224510192871,9.039731979370117,9.048005104064941,9.059051513671875,9.072896003723145,9.089554786682129,9.109055519104004,8.631508827209473,7.795602321624756,7.05518102645874,6.444270133972168,5.933931827545166,5.716431140899658,8.862174034118652,9.371980667114258,9.419008255004883,8.772886276245117,4.040688991546631,3.840175151824951,3.659736156463623,3.4966394901275635,3.3475687503814697,3.2114124298095703,3.088078737258911,2.974311351776123,2.8691108226776123,2.771319627761841,2.6818230152130127,2.5983495712280273,2.520001173019409,2.447690010070801,2.3796944618225098,2.315889596939087,2.2567038536071777,2.200342893600464,2.147865056991577,2.0980417728424072,2.051245927810669,2.0071520805358887,1.9652200937271118,1.9257179498672485,1.8882405757904053,1.8529067039489746,1.819184422492981,1.787259578704834,1.7573696374893188,1.7290350198745728,1.7020684480667114,1.6764330863952637,1.6520544290542603,1.6288641691207886,1.606826663017273,1.5858186483383179,1.565824270248413,1.546794056892395,1.5287162065505981,1.5114829540252686,1.495084524154663,1.4794843196868896,1.4646673202514648,1.4505574703216553,1.4371509552001953,1.4244208335876465,1.4123589992523193,1.4009085893630981,1.3900624513626099,1.37980055809021,1.3701034784317017,1.360961675643921,1.3523396253585815,1.3442338705062866,1.336629867553711,1.3295223712921143,1.322884202003479,1.3167113065719604,1.3109933137893677,1.3057242631912231,1.3008877038955688,1.296480655670166,1.2924960851669312,1.2889295816421509,1.2857714891433716,1.283018708229065,1.2806670665740967,1.2787129878997803,1.277153491973877,1.275985836982727,1.2752083539962769,1.2748199701309204,1.2748199701309204,1.2752083539962769,1.275985836982727,1.277153491973877,1.2787129878997803,1.2806670665740967,1.283018708229065,1.2857714891433716,1.2889295816421509,1.2924960851669312,1.296480655670166,1.3008877038955688,1.3057241439819336,1.3109933137893677,1.3167113065719604,1.322884202003479,1.3295223712921143,1.336629867553711,1.3442338705062866,1.3523396253585815,1.3609615564346313,1.3701034784317017,1.37980055809021,1.3900624513626099,1.4009085893630981,1.4123589992523193,1.4244208335876465,1.4371510744094849,1.4505574703216553,1.4646673202514648,1.4794843196868896,1.4950844049453735,1.5114831924438477,1.5287162065505981,1.546794056892395,1.5658243894577026,1.585227370262146,1.5646945238113403,1.5296801328659058,1.496682047843933,1.465297818183899,1.4357267618179321,1.4076664447784424,1.3812049627304077,1.3559445142745972,1.3320952653884888,1.3098170757293701,1.2886983156204224,1.2685991525650024,1.2494924068450928,1.2313222885131836,1.2140376567840576,1.1976125240325928,1.1819543838500977,1.167051911354065,1.1528680324554443,1.139393925666809,1.126549243927002,1.1143269538879395,1.102699637413025,1.091655969619751,1.0811392068862915,1.0711472034454346,1.0616588592529297,1.0526686906814575,1.044134259223938,1.0360503196716309,1.0284017324447632,1.0211740732192993,1.0143603086471558,1.0079342126846313,1.0018924474716187,0.9962249994277954,0.9909274578094482,0.9859797954559326,0.9813787937164307,0.9771169424057007,0.9731897711753845,0.9695848822593689,0.9663000702857971,0.9633301496505737,0.9606717824935913,0.9583180546760559,0.9562662839889526,0.954513430595398,0.9530569314956665,0.9518945813179016,0.9510241150856018,0.9504445791244507,0.9501550197601318,saida_esquerda
1,9.031472206115723,9.034224510192871,9.039731979370117,9.048005104064941,9.059051513671875,9.072896003723145,9.089554786682129,9.109055519104004,8.636933326721191,7.80394172668457,7.062416076660156,6.450666427612305,5.939657211303711,5.717523097991943,8.862174034118652,9.371979713439941,9.419008255004883,8.773378372192383,4.044478893280029,3.843752384185791,3.6631240844726562,3.4998579025268555,3.3506338596343994,3.2143378257751465,3.0908799171447754,2.9770054817199707,2.8717129230499268,2.7738726139068604,2.6843042373657227,2.6007676124572754,2.5223584175109863,2.449985980987549,2.381932258605957,2.318072557449341,2.258836030960083,2.202425956726074,2.1499032974243164,2.100036144256592,2.0531997680664062,2.0090672969818115,1.9670989513397217,1.92756187915802,1.8900516033172607,1.8546868562698364,1.820934772491455,1.7890406847000122,1.759121060371399,1.7307580709457397,1.7037646770477295,1.6781036853790283,1.653700828552246,1.6304874420166016,1.6084280014038086,1.5873991250991821,1.5673847198486328,1.5483355522155762,1.5302397012710571,1.5129892826080322,1.4965745210647583,1.4809588193893433,1.4661270380020142,1.452003002166748,1.438583254814148,1.4258404970169067,1.4137665033340454,1.402304768562317,1.3914477825164795,1.3811756372451782,1.3714689016342163,1.3623180389404297,1.3536874055862427,1.3455735445022583,1.3379619121551514,1.3308473825454712,1.324202537536621,1.318023443222046,1.3122998476028442,1.3070255517959595,1.3021841049194336,1.297772765159607,1.2937841415405273,1.2902140617370605,1.287052869796753,1.2842973470687866,1.281943440437317,1.2799873352050781,1.2784262895584106,1.2772574424743652,1.2764792442321777,1.276090383529663,1.276090383529663,1.2764792442321777,1.2772574424743652,1.2784262895584106,1.2799873352050781,1.281943440437317,1.2842973470687866,1.287052869796753,1.2902140617370605,1.2937841415405273,1.297772765159607,1.3021841049194336,1.3070253133773804,1.3122998476028442,1.318023443222046,1.324202537536621,1.3308473825454712,1.3379619121551514,1.3455735445022583,1.3536874055862427,1.3623178005218506,1.3714689016342163,1.3811756372451782,1.3914477825164795,1.402304768562317,1.4137665033340454,1.4258404970169067,1.4385833740234375,1.452003002166748,1.4661270380020142,1.4809588193893433,1.4965744018554688,1.5129895210266113,1.5302397012710571,1.5483355522155762,1.5673848390579224,1.5859686136245728,1.5647387504577637,1.5297216176986694,1.4967215061187744,1.4653347730636597,1.4357619285583496,1.4076995849609375,1.3812364339828491,1.3559743165969849,1.3320953845977783,1.3098171949386597,1.288698434829712,1.2685991525650024,1.2494924068450928,1.2313222885131836,1.2140376567840576,1.1976125240325928,1.1819543838500977,1.167051911354065,1.1528680324554443,1.139393925666809,1.126549243927002,1.1143269538879395,1.102699637413025,1.091655969619751,1.0811392068862915,1.0711472034454346,1.0616588592529297,1.0526686906814575,1.044134259223938,1.0360503196716309,1.0284017324447632,1.0211740732192993,1.0143603086471558,1.0079342126846313,1.0018924474716187,0.9962249994277954,0.9909274578094482,0.9859797954559326,0.9813787937164307,0.9771169424057007,0.9731897711753845,0.9695848822593689,0.9663000702857971,0.9633301496505737,0.9606717824935913,0.9583180546760559,0.9562662839889526,0.954513430595398,0.9530569314956665,0.9518945813179016,0.9510241150856018,0.9504445791244507,0.9501550197601318,saida_esquerda
2,9.031472206115723,9.034224510192871,9.0397310256958,9.048004150390625,9.059051513671875,9.072895050048828,9.089553833007812,9.109055519104004,8.608283042907715,7.758839130401611,7.022088050842285,6.4142632484436035,5.906469821929932,5.711164951324463,8.862173080444336,9.371978759765625,9.418976783752441,8.769649505615234,4.022433280944824,3.8228249549865723,3.643200397491455,3.480839967727661,3.332441568374634,3.1968994140625,3.0741333961486816,2.960921049118042,2.8561792373657227,2.7588205337524414,2.6696865558624268,2.5865938663482666,2.508601665496826,2.4366135597229004,2.368922233581543,2.305402994155884,2.2464821338653564,2.190372943878174,2.1381301879882812,2.088529348373413,2.041942834854126,1.9980456829071045,1.9563010931015015,1.9169750213623047,1.8796650171279907,1.8444887399673462,1.810916781425476,1.7791167497634888,1.7493630647659302,1.721157431602478,1.6943137645721436,1.6687952280044556,1.6445276737213135,1.6214430332183838,1.5995060205459595,1.5785936117172241,1.5586903095245361,1.5397467613220215,1.5217512845993042,1.5045965909957886,1.4882729053497314,1.4727436304092407,1.4579941034317017,1.44394850730896,1.4306031465530396,1.417931079864502,1.4059242010116577,1.3945258855819702,1.3837289810180664,1.3735138177871704,1.363860845565796,1.354760766029358,1.3461780548095703,1.3381091356277466,1.3305398225784302,1.3234646320343018,1.3168566226959229,1.3107118606567383,1.3050198554992676,1.2997748851776123,1.2949602603912354,1.2905734777450562,1.2866069078445435,1.2830567359924316,1.2799129486083984,1.2771726846694946,1.274831771850586,1.2728865146636963,1.271334171295166,1.270171880722046,1.2693979740142822,1.2690112590789795,1.2690112590789795,1.2693979740142822,1.270171880722046,1.271334171295166,1.2728865146636963,1.274831771850586,1.2771726846694946,1.2799128293991089,1.283056616783142,1.286606788635254,1.290573239326477,1.2949601411819458,1.2997745275497437,1.305019736289978,1.3107117414474487,1.3168565034866333,1.3234643936157227,1.330539584159851,1.3381088972091675,1.3461774587631226,1.3547600507736206,1.3638603687286377,1.3735133409500122,1.3837283849716187,1.394525170326233,1.4059233665466309,1.4179301261901855,1.4306023120880127,1.4439475536346436,1.4579931497573853,1.4727426767349243,1.488271713256836,1.5045957565307617,1.5217499732971191,1.5397454500198364,1.5586891174316406,1.5785921812057495,1.5646460056304932,1.5296342372894287,1.4966388940811157,1.4652570486068726,1.4356881380081177,1.4076298475265503,1.3811702728271484,1.3559117317199707,1.332095980644226,1.3098177909851074,1.2886989116668701,1.2685997486114502,1.24949312210083,1.2313228845596313,1.2140381336212158,1.1976131200790405,1.1819549798965454,1.1670523881912231,1.1528685092926025,1.1393942832946777,1.1265497207641602,1.1143275499343872,1.1026999950408936,1.0916564464569092,1.0811396837234497,1.0711475610733032,1.061659336090088,1.0526690483093262,1.0441346168518066,1.0360506772994995,1.0284020900726318,1.021174430847168,1.0143606662750244,1.0079345703125,1.0018928050994873,0.9962252974510193,0.9909277558326721,0.9859800934791565,0.9813791513442993,0.9771171808242798,0.9731900691986084,0.9695851802825928,0.966300368309021,0.9633304476737976,0.9606720805168152,0.958318293094635,0.9562665224075317,0.954513669013977,0.9530571699142456,0.9518948197364807,0.9510244131088257,0.9504448175430298,0.9501552581787109,saida_esquerda
3,9.031472206115723,9.034224510192871,9.0397310256958,9.048004150390625,9.059051513671875,9.072895050048828,9.089553833007812,9.109055519104004,8.583892822265625,7.719807147979736,6.986037254333496,6.380688667297363,5.875055313110352,5.705109119415283,8.862173080444336,9.371978759765625,9.41823959350586,8.746240615844727,4.001216888427734,3.8026599884033203,3.623980760574341,3.4624745845794678,3.314857244491577,3.180028200149536,3.057896375656128,2.9452064037323,2.840981960296631,2.7441394329071045,2.6555402278900146,2.5728838443756104,2.4953010082244873,2.4236907958984375,2.3563549518585205,2.2931690216064453,2.234557628631592,2.1787428855895996,2.126774311065674,2.0774335861206055,2.0310912132263184,1.9874241352081299,1.9458988904953003,1.9067785739898682,1.8696640729904175,1.8346716165542603,1.8012752532958984,1.769628882408142,1.7400338649749756,1.7119786739349365,1.685278058052063,1.659895658493042,1.635757565498352,1.6127960681915283,1.5909759998321533,1.5701751708984375,1.5503779649734497,1.5315355062484741,1.5136359930038452,1.4965726137161255,1.4803359508514404,1.464889645576477,1.4502187967300415,1.4362480640411377,1.422973871231079,1.4103693962097168,1.3984264135360718,1.3870890140533447,1.376349925994873,1.3661892414093018,1.3565877676010132,1.3475362062454224,1.3389992713928223,1.3309733867645264,1.3234443664550781,1.3164069652557373,1.309834361076355,1.3037222623825073,1.2980607748031616,1.2928435802459717,1.2880547046661377,1.2836912870407104,1.2797459363937378,1.276214599609375,1.2730876207351685,1.270362138748169,1.2680336236953735,1.2660988569259644,1.264554738998413,1.26339852809906,1.2626287937164307,1.2622442245483398,1.2622442245483398,1.2626287937164307,1.26339852809906,1.264554738998413,1.2660988569259644,1.2680336236953735,1.270362138748169,1.2730876207351685,1.276214599609375,1.2797459363937378,1.2836912870407104,1.2880547046661377,1.2928434610366821,1.2980607748031616,1.3037222623825073,1.309834361076355,1.3164069652557373,1.3234443664550781,1.3309733867645264,1.3389992713928223,1.3475360870361328,1.3565877676010132,1.3661892414093018,1.376349925994873,1.3870890140533447,1.3984264135360718,1.4103693962097168,1.4229739904403687,1.4362480640411377,1.4502187967300415,1.464889645576477,1.4803358316421509,1.4965728521347046,1.5136357545852661,1.531535267829895,1.5503779649734497,1.5701748132705688,1.5647083520889282,1.5296931266784668,1.4966944456100464,1.4653096199035645,1.43573796749115,1.4076769351959229,1.3812148571014404,1.3559539318084717,1.3320962190628052,1.3098180294036865,1.2886991500854492,1.2685999870300293,1.2494933605194092,1.2313231229782104,1.214038372039795,1.19761323928833,1.1819552183151245,1.1670527458190918,1.152868628501892,1.1393945217132568,1.1265498399734497,1.1143276691436768,1.1027002334594727,1.0916566848754883,1.0811398029327393,1.0711477994918823,1.0616594552993774,1.0526691675186157,1.0441347360610962,1.0360509157180786,1.0284022092819214,1.021174669265747,1.0143609046936035,1.0079346895217896,1.0018930435180664,0.9962254762649536,0.9909279942512512,0.985980212688446,0.9813792109489441,0.9771173596382141,0.9731902480125427,0.9695853590965271,0.9663005471229553,0.9633306264877319,0.9606722593307495,0.9583185315132141,0.9562667012214661,0.9545138478279114,0.9530572891235352,0.9518949389457703,0.9510244727134705,0.9504449367523193,0.9501553773880005,saida_esquerda
4,9.031472206115723,9.034224510192871,9.0397310256958,9.048004150390625,9.059051513671875,9.072895050048828,9.089553833007812,9.109055519104004,8.557498931884766,7.678225040435791,6.948703765869141,6.346806526184082,5.84402322769165,5.699158191680908,8.862173080444336,9.371978759765625,9.417531967163086,8.723607063293457,3.9794764518737793,3.7819972038269043,3.6042885780334473,3.4436590671539307,3.2968428134918213,3.162745475769043,3.0412659645080566,2.929180383682251,2.825570583343506,2.7292630672454834,2.641113519668579,2.558915138244629,2.4817616939544678,2.4105477333068848,2.34358286857605,2.280745506286621,2.222456455230713,2.1669483184814453,2.115265130996704,2.066195011138916,2.020106792449951,1.9766788482666016,1.9353801012039185,1.8964736461639404,1.859561562538147,1.824759840965271,1.7915453910827637,1.7601776123046875,1.7307406663894653,1.702834963798523,1.6762770414352417,1.6510300636291504,1.6270209550857544,1.6041820049285889,1.5824785232543945,1.5617886781692505,1.5420972108840942,1.5233553647994995,1.5055514574050903,1.4885793924331665,1.4724295139312744,1.457065463066101,1.44247305393219,1.428576946258545,1.4153735637664795,1.4028364419937134,1.3909573554992676,1.3796805143356323,1.368998646736145,1.3588923215866089,1.3493421077728271,1.3403388261795044,1.3318474292755127,1.3238645792007446,1.316375732421875,1.3093758821487427,1.3028383255004883,1.296759009361267,1.2911276817321777,1.2859383821487427,1.281175136566162,1.2768349647521973,1.2729105949401855,1.2693982124328613,1.2662878036499023,1.2635767459869385,1.261260747909546,1.259336233139038,1.2578004598617554,1.256650447845459,1.2558847665786743,1.2555022239685059,1.2555022239685059,1.2558846473693848,1.2566503286361694,1.2578002214431763,1.2593361139297485,1.2612606287002563,1.263576626777649,1.2662875652313232,1.2693978548049927,1.272910237312317,1.276834487915039,1.281174659729004,1.285937786102295,1.2911272048950195,1.2967584133148193,1.30283784866333,1.3093754053115845,1.3163752555847168,1.3238639831542969,1.3318469524383545,1.3403382301330566,1.3493415117263794,1.3588917255401611,1.3689981698989868,1.3796799182891846,1.3909567594528198,1.4028358459472656,1.4153732061386108,1.4285763502120972,1.4424724578857422,1.4570649862289429,1.4724286794662476,1.4885789155960083,1.505550742149353,1.523354411125183,1.5420963764190674,1.561787486076355,1.5646858215332031,1.5296719074249268,1.4966745376586914,1.4652905464172363,1.4357199668884277,1.4076600074768066,1.3811988830566406,1.3559386730194092,1.3320955038070679,1.3098174333572388,1.288698673248291,1.2685993909835815,1.2494927644729614,1.2313225269317627,1.2140377759933472,1.1976126432418823,1.1819546222686768,1.167052149772644,1.1528681516647339,1.1393940448760986,1.126549482345581,1.114327073097229,1.1026997566223145,1.0916560888290405,1.081139326095581,1.0711473226547241,1.0616590976715088,1.052668809890747,1.0441343784332275,1.0360504388809204,1.0284018516540527,1.0211741924285889,1.0143604278564453,1.0079342126846313,1.0018926858901978,0.9962249994277954,0.9909275770187378,0.9859797954559326,0.9813789129257202,0.9771169424057007,0.9731898307800293,0.9695848822593689,0.9663000702857971,0.9633301496505737,0.9606717824935913,0.9583180546760559,0.9562662839889526,0.954513430595398,0.9530569314956665,0.9518945813179016,0.9510241150856018,0.9504445791244507,0.9501550197601318,saida_esquerda
5,9.031474113464355,9.034224510192871,9.039731979370117,9.048005104064941,9.059051513671875,9.072896003723145,9.089554786682129,9.10842227935791,8.527666091918945,7.631557941436768,6.906261444091797,6.307867527008057,5.8080363273620605,5.692241191864014,8.862173080444336,9.371978759765625,9.25527286529541,4.173267364501953,3.954977035522461,3.758704423904419,3.5820810794830322,3.4224328994750977,3.2765138149261475,3.1432363986968994,3.0225014686584473,2.911105155944824,2.8081247806549072,2.712402820587158,2.6248202323913574,2.5431196689605713,2.4664342403411865,2.3956515789031982,2.3290936946868896,2.2666373252868652,2.2087020874023438,2.153531312942505,2.1021618843078613,2.05338978767395,2.0075812339782715,1.9644169807434082,1.9233688116073608,1.8846986293792725,1.8480103015899658,1.8134196996688843,1.7804063558578491,1.7491739988327026,1.7199211120605469,1.692190170288086,1.6657981872558594,1.6407091617584229,1.6168500185012817,1.594153881072998,1.5725860595703125,1.5520256757736206,1.5324573516845703,1.5138325691223145,1.4961398839950562,1.4792739152908325,1.46322500705719,1.447957158088684,1.4334559440612793,1.4196465015411377,1.406525731086731,1.3940669298171997,1.382262110710144,1.3710557222366333,1.360440731048584,1.3503974676132202,1.3409069776535034,1.3319599628448486,1.323521614074707,1.3155885934829712,1.308146595954895,1.3011906147003174,1.294693946838379,1.2886525392532349,1.283056378364563,1.2778996229171753,1.2731660604476929,1.2688530683517456,1.2649532556533813,1.2614628076553345,1.2583719491958618,1.2556779384613037,1.2533763647079468,1.2514638900756836,1.249937653541565,1.2487947940826416,1.248033881187439,1.2476537227630615,1.2476537227630615,1.248033881187439,1.2487947940826416,1.2499375343322754,1.251463770866394,1.2533761262893677,1.2556777000427246,1.2583717107772827,1.2614625692367554,1.2649530172348022,1.2688528299331665,1.2731658220291138,1.277899146080017,1.2830561399459839,1.2886521816253662,1.2946935892105103,1.3011901378631592,1.3081462383270264,1.3155882358551025,1.3235212564468384,1.3319593667984009,1.3409065008163452,1.350396990776062,1.3604400157928467,1.3710551261901855,1.3822615146636963,1.394066333770752,1.4065252542495728,1.41964590549469,1.4334551095962524,1.4479563236236572,1.463223934173584,1.4792733192443848,1.4961390495300293,1.513831615447998,1.5324565172195435,1.5520243644714355,1.5646535158157349,1.5296415090560913,1.4966456890106201,1.4652633666992188,1.4356942176818848,1.4076353311538696,1.3811757564544678,1.3559168577194214,1.3320958614349365,1.3098176717758179,1.2886989116668701,1.2685997486114502,1.24949312210083,1.2313226461410522,1.2140380144119263,1.1976128816604614,1.1819547414779663,1.1670522689819336,1.152868390083313,1.1393941640853882,1.1265496015548706,1.114327311515808,1.102699875831604,1.09165620803833,1.081139326095581,1.0711474418640137,1.0616590976715088,1.0526689291000366,1.0441343784332275,1.03605055809021,1.0284018516540527,1.0211743116378784,1.0143604278564453,1.007934331893921,1.0018926858901978,0.9962251782417297,0.9909276366233826,0.9859798550605774,0.981378972530365,0.9771170020103455,0.9731898903846741,0.9695849418640137,0.9663001298904419,0.9633301496505737,0.9606717824935913,0.9583180546760559,0.9562662839889526,0.954513430595398,0.9530568718910217,0.9518945217132568,0.951024055480957,0.9504445195198059,0.9501549601554871,saida_esquerda
6,9.031474113464355,9.034224510192871,9.039731979370117,9.048005104064941,9.059051513671875,9.072896003723145,9.089554786682129,9.072391510009766,8.467652320861816,7.5774006843566895,6.857599258422852,6.263769149780273,5.78037691116333,5.687839984893799,8.862173080444336,9.371978759765625,9.254384994506836,4.1449055671691895,3.928079605102539,3.733124017715454,3.557687520980835,3.399113416671753,3.254176139831543,3.121796131134033,3.0018820762634277,2.891265869140625,2.78897762298584,2.693898916244507,2.6068496704101562,2.525702714920044,2.4495363235473633,2.379232883453369,2.3131258487701416,2.2510924339294434,2.193549156188965,2.138751983642578,2.0877304077148438,2.0392885208129883,1.993789792060852,1.9509174823760986,1.9101470708847046,1.8717378377914429,1.835297703742981,1.800940752029419,1.7681502103805542,1.737101435661316,1.7080503702163696,1.6805108785629272,1.6543010473251343,1.6293851137161255,1.605690598487854,1.58315110206604,1.5617321729660034,1.541313648223877,1.5218803882598877,1.5033842325210571,1.4858134984970093,1.4690639972686768,1.4531258344650269,1.4379633665084839,1.4235622882843018,1.4098483324050903,1.3968180418014526,1.3844449520111084,1.3727216720581055,1.3615926504135132,1.351050853729248,1.3410769701004028,1.3316519260406494,1.3227667808532715,1.3143867254257202,1.3065084218978882,1.2991178035736084,1.2922097444534302,1.2857578992843628,1.2797582149505615,1.274200677871704,1.269079566001892,1.2643786668777466,1.2600953578948975,1.2562226057052612,1.2527562379837036,1.2496867179870605,1.2470113039016724,1.2447255849838257,1.2428263425827026,1.2413105964660645,1.240175724029541,1.239419937133789,1.2390424013137817,1.2390424013137817,1.239419937133789,1.2401756048202515,1.241310477256775,1.242826223373413,1.2447254657745361,1.2470110654830933,1.2496864795684814,1.2527559995651245,1.2562223672866821,1.2600951194763184,1.2643784284591675,1.2690790891647339,1.274200439453125,1.2797578573226929,1.2857575416564941,1.2922093868255615,1.2991174459457397,1.3065080642700195,1.3143863677978516,1.3227661848068237,1.3316515684127808,1.3410766124725342,1.3510504961013794,1.361592173576355,1.3727211952209473,1.3844445943832397,1.3968175649642944,1.409847617149353,1.423561453819275,1.437962532043457,1.4531248807907104,1.469063401222229,1.4858126640319824,1.5033831596374512,1.5218794345855713,1.541312336921692,1.5583415031433105,1.5296170711517334,1.4966228008270264,1.4652416706085205,1.4356738328933716,1.407616138458252,1.381157398223877,1.3558993339538574,1.332095980644226,1.3098176717758179,1.2886989116668701,1.2685997486114502,1.24949312210083,1.2313227653503418,1.2140380144119263,1.1976128816604614,1.1819547414779663,1.1670522689819336,1.152868390083313,1.1393942832946777,1.1265496015548706,1.1143274307250977,1.102699875831604,1.0916563272476196,1.081139326095581,1.0711474418640137,1.0616592168807983,1.0526689291000366,1.044134497642517,1.03605055809021,1.0284018516540527,1.0211743116378784,1.0143605470657349,1.007934331893921,1.0018926858901978,0.9962251782417297,0.9909276366233826,0.9859799742698669,0.981378972530365,0.977117121219635,0.9731898903846741,0.9695849418640137,0.9663001298904419,0.9633302092552185,0.9606718420982361,0.9583180546760559,0.9562663435935974,0.954513430595398,0.9530569314956665,0.9518945813179016,0.9510241150856018,0.9504445791244507,0.9501549601554871,saida_esquerda
7,9.031472206115723,9.034224510192871,9.0397310256958,9.048004150390625,9.059051513671875,9.072895050048828,9.089553833007812,9.036236763000488,8.408387184143066,7.5243072509765625,6.809345722198486,6.219517707824707,5.7693867683410645,8.58463191986084,9.328246116638184,9.371978759765625,9.253448486328125,4.114993572235107,3.899735927581787,3.7061898708343506,3.532020330429077,3.3745908737182617,3.2306997776031494,3.0992746353149414,2.9802260398864746,2.8704137802124023,2.768871545791626,2.674485683441162,2.5881001949310303,2.5075411796569824,2.4319264888763428,2.3621320724487305,2.296502113342285,2.2349166870117188,2.1777889728546143,2.123386859893799,2.072733163833618,2.024639844894409,1.9794687032699585,1.9369045495986938,1.8964272737503052,1.858294129371643,1.8221150636672974,1.7880042791366577,1.7554484605789185,1.7246959209442139,1.695852279663086,1.6685094833374023,1.6424866914749146,1.617748737335205,1.5942234992980957,1.5718450546264648,1.5505789518356323,1.530306339263916,1.5110117197036743,1.492647647857666,1.4752025604248047,1.4585726261138916,1.4427483081817627,1.4276942014694214,1.413395643234253,1.3997796773910522,1.3868424892425537,1.3745580911636353,1.362918496131897,1.3518688678741455,1.3414024114608765,1.3314995765686035,1.3221418857574463,1.3133201599121094,1.3050000667572021,1.297178030014038,1.2898401021957397,1.2829813957214355,1.2765756845474243,1.2706187963485718,1.2651009559631348,1.2600163221359253,1.2553491592407227,1.2510963678359985,1.247251272201538,1.2438095808029175,1.2407619953155518,1.2381057739257812,1.2358362674713135,1.2339506149291992,1.2324457168579102,1.2313188314437866,1.2305686473846436,1.230193853378296,1.230193853378296,1.2305686473846436,1.231318712234497,1.2324455976486206,1.2339504957199097,1.235836148262024,1.2381055355072021,1.2407617568969727,1.2438093423843384,1.247251033782959,1.2510961294174194,1.255348801612854,1.260015845298767,1.2651005983352661,1.2706184387207031,1.2765753269195557,1.282981038093567,1.289839744567871,1.2971775531768799,1.304999589920044,1.3133196830749512,1.3221415281295776,1.3314992189407349,1.3414019346237183,1.3518683910369873,1.3629179000854492,1.374557614326477,1.3868420124053955,1.3997790813446045,1.4133950471878052,1.4276933670043945,1.4427473545074463,1.4585720300674438,1.4752017259597778,1.49264657497406,1.511010766029358,1.530305027961731,1.5485516786575317,1.529720664024353,1.4967204332351685,1.4653340578079224,1.4357612133026123,1.4076988697052002,1.381235957145691,1.355973720550537,1.332096815109253,1.3098185062408447,1.288699746131897,1.268600583076477,1.2494938373565674,1.2313235998153687,1.2140388488769531,1.1976137161254883,1.1819555759429932,1.1670531034469604,1.1528691053390503,1.139394998550415,1.1265501976013184,1.1143280267715454,1.1027004718780518,1.0916569232940674,1.0811400413513184,1.0711480379104614,1.061659812927246,1.0526695251464844,1.0441350936889648,1.0360511541366577,1.0284024477005005,1.0211747884750366,1.0143611431121826,1.0079349279403687,1.0018932819366455,0.9962257742881775,0.9909282326698303,0.9859805107116699,0.9813795685768127,0.977117657661438,0.973190426826477,0.9695855379104614,0.9663007855415344,0.963330864906311,0.9606724977493286,0.9583187699317932,0.9562669396400452,0.9545140266418457,0.9530575275421143,0.9518951773643494,0.9510247111320496,0.9504451751708984,0.9501555562019348,saida_esquerda
